Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
89292,0.0,155.5,Pakistan,Australia,Canberra,75,40,5.333333333333333,8,22.0,2.0,150,1.0
154949,0.0,140.0,England,Pakistan,Cardiff,75,52,6.933333333333334,8,35.0,1.0,129,2.0
12978,0.0,170.24137931034485,Pakistan,South Africa,Johannesburg,51,76,6.608695652173913,7,35.0,1.0,140,1.0
156309,0.0,148.0,New Zealand,India,Christchurch,64,71,7.607142857142857,8,40.0,1.0,166,2.0
149474,0.0,132.1764705882353,Afghanistan,South Africa,Barbados,43,63,4.909090909090909,2,31.0,0.0,80,2.0
166585,,166.66666666666666,England,India,Ahmedabad,60,81,8.1,9,,,130,
48060,0.0,183.3333333333333,New Zealand,India,Rajkot,48,107,8.916666666666666,9,55.0,1.0,196,1.0
120321,0.0,135.609756097561,India,Pakistan,Colombo,64,67,7.178571428571428,9,43.0,0.0,129,2.0
169283,1.0,151.0,Australia,England,Birmingham,87,53,9.636363636363637,8,50.0,2.0,193,2.0
57727,0.0,163.23076923076923,Australia,New Zealand,Sydney,41,90,6.835443037974684,7,32.0,0.0,150,1.0
156126,0.0,148.0,New Zealand,Pakistan,Christchurch,35,74,5.223529411764706,1,34.0,3.0,80,2.0
25041,0.0,178.75,Pakistan,New Zealand,Hamilton,59,60,5.901639344262295,8,,,168,1.0
132029,0.0,141.33333333333334,Zimbabwe,South Africa,London,53,64,5.73134328358209,6,32.0,1.0,126,2.0
27309,0.0,146.14285714285714,South Africa,England,Sharjah,81,46,7.076923076923077,9,38.0,1.0,189,1.0
137935,0.0,149.95833333333334,Sri Lanka,New Zealand,Auckland,38,126,9.219512195121952,4,34.0,3.0,144,2.0
52351,0.0,148.20689655172413,Pakistan,India,Mirpur,51,72,6.260869565217392,7,36.0,2.0,130,1.0
38506,1.0,146.41666666666666,Pakistan,South Africa,Abu Dhabi,90,29,5.8,8,29.0,2.0,120,1.0
92637,0.0,119.2,West Indies,Bangladesh,Lauderhill,23,131,8.103092783505154,5,49.0,1.0,159,2.0
26774,0.0,146.14285714285714,England,Pakistan,Sharjah,6,146,7.684210526315789,4,50.0,0.0,154,1.0
133610,1.0,146.15384615384616,South Africa,New Zealand,Durban,91,23,4.758620689655173,8,20.0,2.0,158,2.0
81697,0.0,129.4,India,South Africa,Dharamsala,40,130,9.75,9,59.0,0.0,199,1.0
93891,0.0,148.91666666666666,Pakistan,West Indies,St Lucia,7,133,7.061946902654868,1,39.0,3.0,143,2.0
85571,0.0,166.4,South Africa,Australia,Brisbane,80,39,5.85,9,33.0,1.0,157,1.0
106237,0.0,149.27586206896552,New Zealand,South Africa,Johannesburg,54,76,6.909090909090909,7,30.0,1.0,134,2.0
23847,0.0,157.21428571428572,Pakistan,Zimbabwe,Harare,17,113,6.58252427184466,4,28.0,3.0,149,1.0
142221,0.0,130.3448275862069,Pakistan,West Indies,Mirpur,14,82,4.641509433962264,1,26.0,3.0,82,2.0
54148,0.0,148.20689655172413,Bangladesh,Zimbabwe,Mirpur,76,49,6.681818181818182,8,28.0,2.0,135,1.0
158521,0.0,88.0,Sri Lanka,India,Ranchi,51,68,5.913043478260869,5,29.0,2.0,127,2.0
13115,0.0,170.24137931034485,Australia,South Africa,Johannesburg,47,117,9.616438356164384,6,36.0,3.0,196,1.0
69898,0.0,142.375,India,England,Cardiff,63,49,5.157894736842105,7,27.0,1.0,148,1.0
59412,1.0,149.0,Sri Lanka,Bangladesh,Chattogram,87,56,10.181818181818182,9,49.0,1.0,168,1.0
111719,1.0,138.07142857142858,Zimbabwe,Pakistan,Harare,85,44,7.542857142857144,10,37.0,0.0,160,2.0
59066,0.0,163.25,Netherlands,Ireland,Rotterdam,67,60,6.792452830188679,6,18.0,3.0,144,1.0
90296,0.0,219.0,New Zealand,Australia,Dunedin,50,113,9.685714285714289,9,55.0,,219,1.0
118815,1.0,135.609756097561,India,Sri Lanka,Colombo,84,49,8.166666666666666,8,37.0,2.0,153,2.0
115294,0.0,170.6,Pakistan,Australia,Chandigarh,79,57,8.341463414634147,8,43.0,2.0,172,2.0
163805,1.0,103.0,Sri Lanka,South Africa,Hambantota,88,32,6.0,7,32.0,3.0,46,2.0
88788,0.0,200.0,England,Pakistan,Leeds,24,165,10.3125,4,48.0,,200,1.0
164466,0.0,117.33333333333331,New Zealand,South Africa,Port Elizabeth,37,93,6.72289156626506,4,35.0,3.0,146,2.0
27987,0.0,153.14285714285714,England,Afghanistan,Colombo,26,126,8.042553191489363,8,,,196,
771,1.0,159.2,Bangladesh,West Indies,Lauderhill,85,34,5.828571428571429,8,32.0,,171,1.0
69809,0.0,142.375,England,South Africa,Cardiff,32,138,9.40909090909091,7,58.0,2.0,181,1.0
41876,0.0,152.8,Pakistan,Netherlands,London,16,146,8.423076923076923,7,50.0,1.0,175,1.0
154715,0.0,140.0,South Africa,England,Cardiff,67,57,6.452830188679245,8,36.0,1.0,162,2.0
134322,0.0,146.15384615384616,South Africa,India,Durban,30,121,8.066666666666666,3,30.0,3.0,147,2.0
93026,1.0,148.91666666666666,Australia,West Indies,St Lucia,89,41,7.935483870967741,9,41.0,1.0,153,2.0
37437,0.0,146.41666666666666,Afghanistan,Zimbabwe,Abu Dhabi,39,117,8.666666666666666,8,42.0,1.0,193,1.0
158062,0.0,130.5,New Zealand,England,Manchester,39,125,9.25925925925926,5,32.0,,135,2.0
81249,0.0,131.66666666666666,South Africa,New Zealand,Port Elizabeth,64,59,6.321428571428571,8,,,179,1.0
146416,0.0,130.8,Sri Lanka,Bangladesh,Chattogram,0,123,6.15,3,40.0,1.0,123,2.0
67131,0.0,161.36363636363637,South Africa,Pakistan,Lahore,45,84,6.72,3,36.0,,164,1.0
154283,1.0,140.0,England,Pakistan,Cardiff,86,43,7.588235294117647,9,,,175,2.0
126185,0.0,129.41666666666666,Afghanistan,India,Abu Dhabi,27,96,6.193548387096774,5,32.0,1.0,144,2.0
20249,0.0,145.89473684210526,Bangladesh,Australia,Dhaka,37,82,5.927710843373494,7,30.0,1.0,131,1.0
17548,0.0,162.46666666666667,Australia,New Zealand,Wellington,37,97,7.012048192771084,6,,,156,1.0
175003,0.0,186.0,Zimbabwe,South Africa,Kimberley,30,139,9.266666666666667,7,44.0,2.0,186,2.0
91907,0.0,162.0,Afghanistan,Netherlands,Edinburgh,55,62,5.723076923076923,7,,,162,1.0
50415,1.0,168.66666666666666,New Zealand,India,Auckland,84,43,7.166666666666667,7,40.0,3.0,158,1.0
22462,0.0,157.21428571428572,Pakistan,Australia,Harare,39,68,5.037037037037037,4,30.0,2.0,116,1.0
12152,0.0,138.1627906976744,Pakistan,New Zealand,Dubai,7,143,7.592920353982302,5,34.0,2.0,153,1.0
56662,0.0,159.33333333333334,England,Pakistan,Bristol,26,105,6.702127659574469,5,35.0,1.0,144,1.0
79615,0.0,110.0,West Indies,Afghanistan,St Kitts,79,62,9.073170731707318,9,43.0,1.0,112,1.0
4002,1.0,160.83333333333334,India,Bangladesh,Nottingham,87,51,9.272727272727272,10,42.0,0.0,180,1.0
1221,0.0,159.2,Bangladesh,West Indies,Lauderhill,14,158,8.943396226415095,5,40.0,1.0,184,1.0
145715,0.0,150.25,Ireland,Netherlands,Rotterdam,22,94,5.755102040816327,3,36.0,1.0,140,2.0
172920,0.0,150.5,Australia,India,Canberra,14,126,7.132075471698113,4,32.0,3.0,150,2.0
21151,0.0,157.21428571428572,Zimbabwe,India,Harare,4,141,7.293103448275862,4,34.0,3.0,145,1.0
31678,0.0,153.14285714285714,South Africa,Sri Lanka,Colombo,44,83,6.552631578947369,3,26.0,4.0,98,1.0
115307,0.0,170.6,Pakistan,Australia,Chandigarh,66,73,8.11111111111111,8,43.0,1.0,172,2.0
17331,0.0,162.46666666666667,Australia,New Zealand,Wellington,11,195,10.73394495412844,6,71.0,2.0,208,1.0
49930,1.0,168.66666666666666,South Africa,New Zealand,Auckland,90,40,8.0,8,40.0,2.0,165,1.0
76660,0.0,156.0,India,New Zealand,Delhi,36,125,8.928571428571429,10,51.0,0.0,202,1.0
100165,0.0,128.3953488372093,South Africa,Pakistan,Dubai,63,51,5.368421052631579,9,20.0,0.0,99,2.0
43981,0.0,152.8,West Indies,England,London,24,105,6.5625,5,,,125,1.0
129265,0.0,131.0,Australia,England,Melbourne,66,65,7.222222222222222,8,25.0,1.0,138,2.0
76239,0.0,181.8,India,Australia,Adelaide,83,55,8.91891891891892,8,37.0,2.0,188,1.0
96410,0.0,143.0,India,Ireland,Nottingham,72,56,7.0,10,41.0,0.0,113,2.0
82,0.0,159.2,West Indies,India,Lauderhill,40,63,4.725,5,26.0,0.0,95,1.0
95482,0.0,143.0,Sri Lanka,Australia,Nottingham,58,87,8.419354838709676,8,28.0,1.0,160,2.0
48385,0.0,168.66666666666666,Australia,New Zealand,Auckland,44,115,9.078947368421051,6,45.0,0.0,214,1.0
148000,1.0,157.4,Afghanistan,Bangladesh,Dehradun,89,36,6.967741935483871,10,36.0,0.0,135,2.0
131320,0.0,141.33333333333334,India,England,London,76,43,5.863636363636364,8,22.0,1.0,150,2.0
88344,1.0,136.0,West Indies,Zimbabwe,Antigua,88,30,5.625,9,27.0,1.0,158,1.0
54598,0.0,148.20689655172413,Pakistan,Bangladesh,Mirpur,0,190,9.5,5,55.0,2.0,190,1.0
155794,0.0,130.42857142857142,Ireland,South Africa,Dublin,47,74,6.082191780821918,2,31.0,4.0,132,2.0
115474,0.0,170.6,India,Sri Lanka,Chandigarh,23,182,11.257731958762886,8,71.0,0.0,211,2.0
145474,0.0,150.25,Zimbabwe,Netherlands,Rotterdam,18,121,7.117647058823529,2,24.0,4.0,150,2.0
19900,0.0,145.89473684210526,Bangladesh,Zimbabwe,Dhaka,12,170,9.444444444444445,7,,,200,1.0
104686,0.0,149.27586206896552,South Africa,India,Johannesburg,76,57,7.772727272727273,7,28.0,3.0,175,2.0
3914,0.0,160.83333333333334,Australia,Sri Lanka,Nottingham,53,75,6.7164179104477615,6,,,159,1.0
133183,0.0,123.16666666666669,West Indies,England,Trinidad,77,55,7.674418604651162,8,30.0,1.0,123,2.0
98166,0.0,149.28571428571428,England,South Africa,Cape Town,0,135,6.75,3,34.0,2.0,135,2.0
111422,0.0,138.07142857142858,India,Zimbabwe,Harare,25,121,7.6421052631578945,8,44.0,1.0,144,2.0
12609,0.0,138.1627906976744,Pakistan,Australia,Dubai,50,87,7.457142857142857,10,26.0,0.0,150,1.0
124785,0.0,143.44444444444446,England,Australia,Southampton,45,119,9.52,6,45.0,0.0,209,2.0
44494,0.0,152.8,England,Pakistan,London,6,177,9.31578947368421,5,41.0,2.0,185,1.0
100140,1.0,128.3953488372093,South Africa,Pakistan,Dubai,88,39,7.3125,9,33.0,1.0,99,2.0
3822,0.0,160.83333333333334,West Indies,England,Nottingham,19,122,7.247524752475248,6,,,172,1.0
111512,0.0,138.07142857142858,Bangladesh,Zimbabwe,Harare,49,96,8.112676056338028,10,47.0,0.0,153,2.0
40001,0.0,139.69230769230768,England,Australia,Melbourne,79,55,8.048780487804878,7,37.0,3.0,130,1.0
117942,0.0,135.609756097561,South Africa,India,Colombo,42,98,7.538461538461538,6,35.0,1.0,151,2.0
160202,0.0,172.0,Bangladesh,South Africa,Bloemfontein,59,97,9.540983606557376,7,43.0,2.0,175,2.0
64751,0.0,153.88235294117646,West Indies,Pakistan,Barbados,44,57,4.5,4,19.0,2.0,111,1.0
125348,0.0,129.41666666666666,New Zealand,England,Abu Dhabi,53,73,6.537313432835822,8,,,167,2.0
127497,0.0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,43,72,5.6103896103896105,7,31.0,1.0,103,2.0
111637,0.0,138.07142857142858,Pakistan,Australia,Harare,47,116,9.534246575342468,7,54.0,0.0,187,2.0
117741,0.0,135.609756097561,Sri Lanka,India,Colombo,11,125,6.880733944954128,1,28.0,5.0,126,2.0
91072,0.0,134.5,Pakistan,Sri Lanka,King City,17,108,6.29126213592233,5,27.0,1.0,132,1.0
50938,0.0,168.66666666666666,Pakistan,New Zealand,Auckland,11,136,7.486238532110091,3,,,153,
140010,0.0,130.3448275862069,Australia,Pakistan,Mirpur,43,131,10.207792207792208,7,33.0,1.0,175,2.0
142163,0.0,130.3448275862069,Pakistan,West Indies,Mirpur,72,28,3.5,6,20.0,2.0,82,2.0
122197,0.0,147.11764705882354,Pakistan,Bangladesh,Pallekele,56,100,9.375,10,37.0,0.0,178,2.0
117016,0.0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,72,46,5.75,5,28.0,3.0,134,2.0
74768,0.0,118.5,India,New Zealand,Thiruvananthapuram,82,51,8.052631578947368,6,42.0,4.0,67,1.0
5499,0.0,156.9047619047619,South Africa,Sri Lanka,Cape Town,51,91,7.913043478260869,9,38.0,0.0,169,1.0
30547,0.0,153.14285714285714,Ireland,Australia,Colombo,51,57,4.956521739130435,6,25.0,1.0,123,1.0
52025,0.0,143.0,West Indies,India,Kolkata,23,74,4.577319587628866,3,21.0,2.0,109,1.0
71800,0.0,181.5,New Zealand,Australia,Christchurch,19,165,9.801980198019802,4,70.0,2.0,214,1.0
52729,0.0,148.20689655172413,Australia,West Indies,Mirpur,13,152,8.52336448598131,4,42.0,1.0,178,1.0
58263,0.0,163.23076923076923,Australia,India,Sydney,3,193,9.897435897435898,6,57.0,1.0,197,1.0
122818,0.0,147.11764705882354,England,New Zealand,Pallekele,33,104,7.172413793103448,8,47.0,,149,2.0
175104,0.0,171.0,England,South Africa,Taunton,53,102,9.134328358208956,9,50.0,0.0,171,2.0
45192,0.0,129.66666666666666,Zimbabwe,West Indies,Trinidad,47,38,3.1232876712328768,6,22.0,0.0,105,1.0
151411,0.0,180.125,Afghanistan,South Africa,Mumbai,51,108,9.391304347826088,7,42.0,1.0,172,2.0
122410,0.0,147.11764705882354,Bangladesh,New Zealand,Pallekele,72,43,5.375,6,24.0,2.0,132,2.0
9553,0.0,138.1627906976744,Sri Lanka,Australia,Dubai,82,56,8.842105263157896,9,49.0,1.0,154,1.0
35295,1.0,168.44444444444446,South Africa,England,Southampton,85,42,7.2,7,35.0,2.0,142,1.0
34719,0.0,169.58823529411765,Sri Lanka,Australia,Pallekele,42,97,7.461538461538462,7,34.0,1.0,198,1.0
124093,0.0,143.44444444444446,England,Sri Lanka,Southampton,21,134,8.121212121212121,8,49.0,0.0,144,2.0
55514,0.0,148.20689655172413,Pakistan,Bangladesh,Mirpur,61,66,6.711864406779661,8,22.0,1.0,135,1.0
169702,0.0,142.66666666666666,New Zealand,Sri Lanka,Kandy,16,147,8.480769230769232,5,47.0,2.0,175,2.0
172931,0.0,150.5,Australia,India,Canberra,3,139,7.128205128205129,3,,,150,2.0
83710,0.0,136.0,India,Sri Lanka,Cuttack,75,63,8.4,9,44.0,1.0,180,1.0
80,0.0,159.2,West Indies,India,Lauderhill,42,63,4.846153846153846,5,26.0,0.0,95,1.0
154990,0.0,140.0,England,Pakistan,Cardiff,34,101,7.046511627906977,5,40.0,1.0,129,2.0
164254,0.0,156.75,Bangladesh,New Zealand,Napier,27,137,8.838709677419354,4,,,142,
146347,0.0,130.8,Sri Lanka,Bangladesh,Chattogram,66,42,4.666666666666667,7,17.0,2.0,123,2.0
53462,0.0,148.20689655172413,India,Australia,Mirpur,11,147,8.091743119266054,6,56.0,,159,1.0
111974,0.0,138.07142857142858,Bangladesh,Zimbabwe,Harare,78,46,6.571428571428571,7,32.0,3.0,143,2.0
132979,0.0,123.16666666666669,Pakistan,West Indies,Trinidad,67,56,6.339622641509433,9,29.0,,127,2.0
76162,0.0,181.8,Australia,Sri Lanka,Adelaide,35,129,9.105882352941176,8,45.0,,187,1.0
100145,0.0,128.3953488372093,South Africa,Pakistan,Dubai,83,40,6.486486486486486,9,31.0,1.0,99,2.0
82027,0.0,177.33333333333334,New Zealand,South Africa,Centurion,77,65,9.069767441860463,9,56.0,1.0,177,1.0
48289,0.0,168.66666666666666,New Zealand,England,Auckland,71,111,13.591836734693878,8,56.0,2.0,146,1.0
96660,0.0,149.28571428571428,England,South Africa,Cape Town,35,149,10.51764705882353,9,66.0,0.0,192,2.0
104942,0.0,149.27586206896552,Pakistan,Australia,Johannesburg,68,61,7.038461538461539,6,28.0,2.0,165,2.0
2690,0.0,154.0,Pakistan,Australia,St Lucia,31,118,7.955056179775281,7,33.0,2.0,191,1.0
54026,0.0,148.20689655172413,West Indies,India,Mirpur,65,42,4.581818181818182,9,25.0,1.0,129,1.0
137170,0.0,149.95833333333334,New Zealand,England,Auckland,72,69,8.625,8,38.0,2.0,174,2.0
169106,0.0,151.0,Australia,Pakistan,Birmingham,77,59,8.232558139534884,8,36.0,1.0,144,2.0
42581,0.0,152.8,West Indies,England,London,56,86,8.0625,8,36.0,1.0,169,1.0
15413,0.0,170.24137931034485,Sri Lanka,Bangladesh,Johannesburg,3,140,7.17948717948718,5,45.0,1.0,147,1.0
97413,0.0,149.28571428571428,South Africa,Bangladesh,Cape Town,60,74,7.4,9,38.0,1.0,146,2.0
103440,0.0,128.3953488372093,England,Pakistan,Dubai,21,118,7.151515151515151,6,43.0,2.0,136,2.0
165413,0.0,154.25,South Africa,Pakistan,Centurion,28,107,6.978260869565217,4,41.0,,141,2.0
49715,0.0,168.66666666666666,South Africa,New Zealand,Auckland,62,98,10.13793103448276,9,57.0,0.0,185,1.0
114068,0.0,162.58333333333334,India,New Zealand,Hamilton,70,81,9.72,9,49.0,0.0,208,2.0
100103,0.0,128.3953488372093,Pakistan,West Indies,Dubai,39,102,7.555555555555555,9,50.0,0.0,116,2.0
131245,0.0,141.33333333333334,England,New Zealand,London,27,141,9.096774193548388,6,34.0,2.0,196,2.0
118919,1.0,135.609756097561,Pakistan,Sri Lanka,Colombo,89,33,6.387096774193548,8,32.0,,174,2.0
103290,0.0,128.3953488372093,Australia,Pakistan,Dubai,52,79,6.970588235294117,5,25.0,3.0,117,2.0
6873,0.0,156.9047619047619,Sri Lanka,South Africa,Cape Town,51,73,6.3478260869565215,6,27.0,1.0,134,1.0
75682,0.0,174.25,Zimbabwe,Bangladesh,Khulna,20,145,8.7,8,,,163,1.0
35570,0.0,168.44444444444446,England,Sri Lanka,Southampton,57,97,9.238095238095235,10,54.0,0.0,180,1.0
157854,0.0,130.5,England,India,Manchester,10,154,8.4,6,39.0,1.0,169,2.0
69421,0.0,142.375,Pakistan,England,Cardiff,53,45,4.029850746268657,5,22.0,,89,1.0
110716,0.0,138.07142857142858,Zimbabwe,Pakistan,Harare,49,71,6.0,6,37.0,2.0,108,2.0
104877,0.0,149.27586206896552,South Africa,Australia,Johannesburg,12,129,7.166666666666667,3,48.0,2.0,148,2.0
122780,0.0,147.11764705882354,England,New Zealand,Pallekele,71,47,5.755102040816327,8,,,149,2.0
51651,0.0,143.0,India,England,Kolkata,30,87,5.8,4,22.0,3.0,120,1.0
157076,0.0,174.0,India,West Indies,Chennai,32,137,9.340909090909092,8,61.0,0.0,182,2.0
63207,0.0,153.88235294117646,South Africa,Afghanistan,Barbados,32,94,6.409090909090909,5,22.0,3.0,139,1.0
57858,0.0,163.23076923076923,West Indies,Australia,Sydney,35,86,6.070588235294118,4,33.0,2.0,138,1.0
166809,0.0,166.66666666666666,England,India,Ahmedabad,42,107,8.23076923076923,8,39.0,1.0,158,2.0
27357,0.0,146.14285714285714,South Africa,England,Sharjah,34,115,8.023255813953488,8,44.0,1.0,189,1.0
102461,1.0,128.3953488372093,New Zealand,Pakistan,Dubai,84,40,6.666666666666667,7,22.0,3.0,112,2.0
6548,0.0,156.9047619047619,Bangladesh,Australia,Cape Town,4,120,6.206896551724138,4,31.0,3.0,123,1.0
117151,0.0,136.78571428571428,Afghanistan,Zimbabwe,Sharjah,49,85,7.183098591549295,5,33.0,2.0,121,2.0
57829,0.0,163.23076923076923,West Indies,Australia,Sydney,64,55,5.892857142857142,6,26.0,2.0,138,1.0
146144,0.0,130.8,England,South Africa,Chattogram,77,72,10.046511627906977,9,44.0,1.0,193,2.0
51627,0.0,143.0,India,England,Kolkata,54,66,6.0,6,34.0,1.0,120,1.0
145820,0.0,130.8,Netherlands,South Africa,Chattogram,40,118,8.85,4,36.0,,139,2.0
3519,0.0,154.71428571428572,India,South Africa,Bengaluru,74,64,8.347826086956522,8,40.0,1.0,134,1.0
32486,0.0,153.14285714285714,Sri Lanka,India,Colombo,79,63,9.219512195121952,7,46.0,3.0,170,1.0
131123,0.0,141.33333333333334,England,South Africa,London,25,138,8.715789473684211,6,35.0,2.0,176,2.0
108352,0.0,135.2,New Zealand,Australia,Wellington,30,131,8.733333333333333,7,35.0,3.0,143,2.0
46750,0.0,158.30769230769232,India,South Africa,Durban,7,157,8.336283185840708,5,43.0,1.0,168,1.0
22808,0.0,157.21428571428572,Pakistan,Zimbabwe,Harare,63,60,6.315789473684211,9,27.0,1.0,165,1.0
61096,0.0,154.66666666666666,Ireland,Zimbabwe,Bready,82,37,5.842105263157895,9,26.0,,178,1.0
141346,0.0,130.3448275862069,Bangladesh,West Indies,Mirpur,58,55,5.32258064516129,6,14.0,3.0,135,2.0
14260,0.0,170.24137931034485,India,South Africa,Johannesburg,32,155,10.568181818181818,7,46.0,0.0,203,1.0
155315,0.0,130.42857142857142,Netherlands,Ireland,Dublin,58,67,6.483870967741935,8,30.0,0.0,129,2.0
25324,0.0,178.75,Bangladesh,New Zealand,Hamilton,26,70,4.468085106382979,2,17.0,,78,1.0
40186,0.0,139.69230769230768,India,Australia,Melbourne,20,147,8.819999999999999,8,44.0,1.0,184,1.0
47178,0.0,166.2,Zimbabwe,Ireland,Sylhet,68,78,9.0,8,46.0,1.0,163,1.0
172567,0.0,132.0,Ireland,West Indies,Jamaica,68,44,5.0769230769230775,7,23.0,1.0,117,2.0
140851,0.0,130.3448275862069,India,Sri Lanka,Mirpur,80,40,6.0,8,30.0,,142,2.0
69944,0.0,142.375,India,England,Cardiff,18,111,6.529411764705882,6,32.0,1.0,148,1.0
8884,0.0,138.1627906976744,Bangladesh,Australia,Dubai,35,70,4.941176470588236,2,16.0,,73,1.0
122204,0.0,147.11764705882354,Pakistan,Bangladesh,Pallekele,49,111,9.380281690140844,10,44.0,,178,2.0
107959,0.0,135.2,England,New Zealand,Wellington,63,75,7.894736842105263,6,35.0,2.0,155,2.0
157774,1.0,130.5,England,India,Manchester,86,49,8.647058823529411,9,49.0,,169,2.0
99569,0.0,128.3953488372093,Pakistan,Afghanistan,Dubai,79,43,6.2926829268292686,9,36.0,1.0,148,2.0
126867,0.0,129.41666666666666,West Indies,Sri Lanka,Abu Dhabi,22,125,7.653061224489797,3,36.0,3.0,169,2.0
44165,0.0,152.8,South Africa,Zimbabwe,London,83,52,8.432432432432432,7,41.0,1.0,160,1.0
118369,0.0,135.609756097561,Sri Lanka,India,Colombo,56,106,9.9375,7,32.0,1.0,175,2.0
113491,0.0,138.07142857142858,Zimbabwe,Pakistan,Harare,33,96,6.620689655172414,4,26.0,4.0,138,2.0
55247,0.0,148.20689655172413,West Indies,Pakistan,Mirpur,77,44,6.13953488372093,8,34.0,1.0,166,1.0
118355,0.0,135.609756097561,Sri Lanka,India,Colombo,70,92,11.04,8,43.0,1.0,175,2.0
20351,0.0,145.89473684210526,Zimbabwe,Bangladesh,Dhaka,58,63,6.096774193548387,9,37.0,0.0,119,1.0
10218,0.0,138.1627906976744,New Zealand,Pakistan,Dubai,0,135,6.75,3,24.0,3.0,135,1.0
170896,0.0,157.57142857142858,Bangladesh,New Zealand,Mount Maunganui,4,161,8.327586206896552,5,39.0,2.0,167,2.0
73190,0.0,151.36363636363637,Pakistan,England,Manchester,23,154,9.525773195876289,7,52.0,,190,1.0
27347,0.0,146.14285714285714,South Africa,England,Sharjah,44,96,7.578947368421053,8,40.0,1.0,189,1.0
155179,0.0,130.42857142857142,Ireland,Zimbabwe,Dublin,69,44,5.176470588235294,8,29.0,2.0,114,2.0
141120,0.0,130.3448275862069,Zimbabwe,Bangladesh,Mirpur,49,60,5.070422535211267,5,29.0,,136,2.0
117835,0.0,135.609756097561,Australia,Pakistan,Colombo,28,83,5.413043478260869,5,38.0,2.0,117,2.0
119801,0.0,135.609756097561,Sri Lanka,Pakistan,Colombo,29,110,7.252747252747253,5,28.0,2.0,120,2.0
160303,1.0,145.33333333333334,New Zealand,India,Delhi,84,33,5.5,8,27.0,,149,2.0
88519,0.0,136.0,South Africa,West Indies,Antigua,39,72,5.333333333333333,5,29.0,2.0,120,1.0
15239,0.0,170.24137931034485,South Africa,Australia,Johannesburg,54,90,8.181818181818182,9,40.0,0.0,201,1.0
104301,1.0,149.27586206896552,Sri Lanka,Pakistan,Johannesburg,84,42,7.0,7,37.0,1.0,156,2.0
49522,0.0,168.66666666666666,Sri Lanka,New Zealand,Auckland,8,120,6.428571428571428,2,41.0,2.0,142,1.0
106228,0.0,149.27586206896552,New Zealand,South Africa,Johannesburg,63,69,7.263157894736842,7,32.0,3.0,134,2.0
54066,0.0,148.20689655172413,West Indies,India,Mirpur,29,80,5.274725274725275,6,31.0,,129,1.0
174247,0.0,161.0,Bangladesh,Pakistan,Nairobi,81,70,10.76923076923077,8,59.0,2.0,161,2.0
44917,0.0,129.66666666666666,Pakistan,West Indies,Trinidad,71,42,5.142857142857143,8,27.0,1.0,132,1.0
138881,0.0,126.0,West Indies,England,Kolkata,78,39,5.571428571428571,7,29.0,1.0,161,2.0
74190,0.0,151.36363636363637,Pakistan,England,Manchester,63,81,8.526315789473685,9,45.0,1.0,195,1.0
109395,0.0,125.15789473684212,Zimbabwe,Afghanistan,Dhaka,19,134,7.960396039603961,4,53.0,,169,2.0
84769,0.0,171.66666666666666,West Indies,England,Gros Islet,1,160,8.067226890756302,3,52.0,2.0,160,1.0
